ns_per_day, mean_time_per_step, stdev_time_per_step
17.965414051564387, 0.00961848135, 0.00018950505344205964
17.895499788221056, 0.009656058899999997, 0.0001810628541849986
18.028128857532497, 0.009585021349999995, 0.00018864805723934299
17.816403998260885, 0.009698926899999996, 0.00022506830538490785
17.905539883890643, 0.009650644500000005, 0.0004212697401661413
18.017730197252845, 0.009590553200000004, 0.0001752973342287283
17.993351831359806, 0.009603547, 0.00019414095478187518
17.8645427558651, 0.009672791650000005, 0.00040977547173047985
17.855051298631814, 0.009677933550000004, 0.0003317791342694419
17.797371456978357, 0.009709298950000002, 0.00025110390813526086
17.84242020535138, 0.009684784800000002, 0.00027410264534455766
17.99447344734249, 0.009602948399999997, 0.0002148515704552224
17.977819771222762, 0.009611844050000005, 0.0003125414514290936
17.92999960062171, 0.0096374793, 0.00020153619545855672
17.876905587095784, 0.009666102400000001, 0.0003852730686544181
17.99976403434336, 0.00960012585, 0.0003167256435429027
18.01087444067011, 0.009594203799999996, 0.00019137431860011495
17.92387729313604, 0.009640771200000004, 0.0002745649133662549
17.98606248776534, 0.009607439099999998, 0.00019143141448426705
17.94020492323659, 0.009631996999999996, 0.00027064538618887756
17.924973343604105, 0.009640181699999993, 0.0002680406805060394
17.913759708631865, 0.00964621625, 0.0006599469848377364
17.93829385741692, 0.00963302315, 0.00024749665455650274
17.88868245588586, 0.009659738800000003, 0.0002920988450197455
17.9407183535267, 0.00963172135, 0.0003019437332616082
17.929361211670795, 0.00963782245, 0.0002730588241546887
17.960899776012088, 0.009620898850000002, 0.00024613160572110963
17.88849689937896, 0.009659839000000002, 0.0003910856730838619
17.901762400536835, 0.009652680899999995, 0.0001845782251245815
17.92153708377243, 0.009642030099999999, 0.0002743577268849876
17.830474534553424, 0.009691273199999996, 0.0004268687949113937
18.02185750951612, 0.009588356800000001, 0.000287955274725034
17.989616243590728, 0.009605541200000001, 0.00018274377178495292
17.7837467679674, 0.00971673755, 0.0002372667583577724
17.84976982938729, 0.0096807971, 0.00019116024240929352
17.774710725840603, 0.009721677199999995, 0.0003592030552636122
17.979550789351432, 0.009610918650000005, 0.00025358306255693873
17.97522199906281, 0.009613233150000006, 0.0002099860408008915
17.751355560745928, 0.009734467850000001, 0.0011621933539734158
17.90310429675125, 0.0096519574, 0.0003060264308111557
17.99283903748848, 0.009603820700000001, 0.0002683366708205296
17.913474837655627, 0.009646369650000004, 0.00023872691451098937
17.880424845102795, 0.009664199900000002, 0.00036922197522620413
18.005471037397506, 0.009597083000000001, 0.00019473372485777837
17.940162084381058, 0.009632019999999998, 0.0002732887857194291
17.913103163364873, 0.009646569799999996, 0.00024317269081199015
17.917826607449907, 0.0096440268, 0.0002584245618562853
17.900053373857066, 0.009653602499999999, 0.00019860428765544228
17.95094707373618, 0.009626233049999999, 0.00026593531057051957
17.910457228786463, 0.009647994900000003, 0.00024367644162084066
17.906590179067397, 0.009650078450000002, 0.00026793494090522597
17.928457703440426, 0.009638308149999992, 0.00027600779940017294
17.84041240054234, 0.009685874750000002, 0.00030428425411025567
17.915579363968934, 0.009645236500000001, 0.00019058774372989016
17.815643443279523, 0.009699340949999994, 0.0003185743925704097
17.998530494978965, 0.009600783799999997, 0.0002788225274608534
18.02041863601615, 0.009589122400000004, 0.00023099650941964535
17.8692961501408, 0.0096702186, 0.00042997638665331054
17.96641552917144, 0.009617945200000005, 0.00018249336331833062
17.955036660537743, 0.0096240405, 0.0003034229341821222
17.934970133578215, 0.00963480835, 0.00028261216344739934
17.97385646408997, 0.009613963499999998, 0.00020971135870668278
17.924379656202504, 0.009640501000000004, 0.0002848747100377559
17.975803725569573, 0.009612922050000005, 0.00018477288224836815
17.90515722150195, 0.00965085075, 0.000293492515091974
17.870674581872493, 0.0096694727, 0.0005962977955978744
17.90976760584051, 0.009648366399999999, 0.00018847698283966065
17.984340510174516, 0.009608359000000004, 0.00016581049663083708
17.956920599277304, 0.009623030800000001, 0.00037616620807543215
17.936091836443843, 0.009634205800000004, 0.00028711854389537963
17.951409368214122, 0.009625985149999997, 0.0001916586837171707
17.944394899764742, 0.00962974795, 0.00023499904369803822
17.91908636551651, 0.0096433488, 0.00022611772763166208
18.037790392180344, 0.009579887349999998, 0.0002830127625804081
18.026983671730925, 0.009585630249999998, 0.0001840721056156156
18.041987651950883, 0.009577658700000002, 0.00019145226122443615
18.00461330706382, 0.0095975402, 0.00020226532168103774
17.858014369139173, 0.009676327749999993, 0.00031854095490879735
17.986933336068855, 0.009606973949999993, 0.0002839175472086258
17.994200431712937, 0.0096030941, 0.0001659046174573158
17.937661022428, 0.009633362999999995, 0.000333672456062339
17.99451954414134, 0.009602923799999998, 0.00017518452322177946
17.929139558181177, 0.0096379416, 0.00017404478893727645
17.971136763163962, 0.009615418449999996, 0.0001649859566677887
17.98152651016296, 0.009609862650000005, 0.00019490779299795628
17.865330579797902, 0.0096723651, 0.00021603631484463034
17.859444220607106, 0.00967555305, 0.000408338015993767
18.059131239155505, 0.0095685666, 0.000179024117595491
18.004714703339264, 0.009597486150000003, 0.00022264625637108239
18.037708016501295, 0.009579931099999996, 0.0002733861940778132
17.938159782424655, 0.009633095149999998, 0.00034706706658007766
17.986123518350148, 0.009607406499999995, 0.00033001100163289055
17.839103366196476, 0.0096865855, 0.0003904569122648838
17.966876098784816, 0.00961769865, 0.00016768158017302953
17.962181748963918, 0.009620212199999997, 0.00019637746700396788
17.9991920050214, 0.009600430949999999, 0.00031800093165471044
17.908378589859762, 0.009649114749999998, 0.00028664719846332326
18.018242250293277, 0.009590280649999996, 0.0001766690642369777
17.917843421638246, 0.00964401775, 0.0002657852068255002
18.024873950533536, 0.009586752199999994, 0.000172488222982027
17.96803561331206, 0.009617078000000003, 0.00018500399406526475
17.95977263489087, 0.009621502649999999, 0.0002970908649295708
17.914124167273133, 0.00964602, 0.0002937691293752107
17.935109652333495, 0.009634733400000003, 0.00017585704475622227
17.89207407728694, 0.009657907700000003, 0.00032382692515910415
17.829659978839956, 0.009691715950000006, 0.0005899256068890504
17.847760093713962, 0.009681887199999998, 0.0009762244762272073
17.904109506009767, 0.009651415499999998, 0.000971374628177039
17.94972907257526, 0.00962688625, 0.00020134772794891037
17.91555623870134, 0.009645248949999997, 0.00028740931691342337
17.946053136113544, 0.00962885815, 0.00019766220075958664
17.82710567262422, 0.009693104600000004, 0.0005871928263316203
18.022869331537727, 0.009587818499999996, 0.00019606662449010725
17.88175012848497, 0.009663483650000004, 0.0002638923751370145
17.869841934888164, 0.009669923249999997, 0.00026649908574600173
17.964792468726504, 0.009618814150000004, 0.00025998718268421985
17.96152594368056, 0.009620563450000001, 0.00017142763626080634
17.993439891706142, 0.009603500000000003, 0.00027213161693319165
18.00156472975924, 0.00959916555, 0.00023836926725472662
18.002939354910936, 0.009598432599999993, 0.00022934909676774605
17.957342239981113, 0.009622804849999993, 0.00023713715330238595
17.94516620804114, 0.009629334050000002, 0.0003161228679378698
17.946420680645115, 0.009628660949999998, 0.0002638583289216091
17.908606968746792, 0.009648991700000002, 0.0002840800781188821
17.970404522073423, 0.00961581025, 0.00025181557326769564
17.879569459346605, 0.009664662249999997, 0.00019932979797874866
17.928509043036733, 0.009638280549999996, 0.0003068385762802093
17.860150094613576, 0.009675170649999999, 0.0003899404685862754
17.96752407455866, 0.009617351799999995, 0.0003041943202809942
17.951560332378968, 0.009625904199999993, 0.00019324049906724723
17.94048338078442, 0.0096318475, 0.00033168125196682643
17.957535479148667, 0.009622701299999998, 0.00030249513068436113
17.96005543358638, 0.009621351149999995, 0.0002055841322508724
17.91527567545151, 0.009645399999999998, 0.00018118924098922446
17.963889307823948, 0.009619297750000002, 0.00019342067998190054
17.870094095559594, 0.009669786799999995, 0.00037225915310724146
17.963431972516904, 0.00961954265, 0.000326923618879677
17.986799188295713, 0.009607045600000004, 0.0002950235262037733
17.919809505787985, 0.00964295965, 0.0003303076207416012
17.95110875288115, 0.009626146350000002, 0.00023678992087357523
17.910585227905887, 0.009647925950000006, 0.0002557943680846328
17.942799569848376, 0.009630604150000001, 0.00021179118661055534
17.851945632726054, 0.009679617199999999, 0.00042554178147517465
17.977807052634407, 0.009611850849999997, 0.0001956599093180543
18.025269456263825, 0.009586541850000005, 0.0002318550827999646
18.013616980944693, 0.009592743099999997, 0.00019908769117218513
17.973462930876853, 0.009614173999999998, 0.0002642352687345428
17.910547542695944, 0.009647946249999997, 0.0003259960715572987
17.993146391796515, 0.009603656649999993, 0.0001752926508427403
17.887082203874858, 0.009660602999999997, 0.0003084599570324522
17.984824086954163, 0.009608100650000001, 0.00022189143340193036
17.940173166587098, 0.009632014050000004, 0.00023358018444406218
17.864239317661728, 0.009672955950000001, 0.0003253021311314928
17.90897827086981, 0.009648791649999995, 0.00022311566457033176
17.931348710751585, 0.009636754200000004, 0.00027818592344035285
18.037663863447026, 0.009579954550000002, 0.00016624952960615812
17.929424090452528, 0.009637788650000001, 0.00025058137712825944
17.92359972266133, 0.009640920500000004, 0.00017275236971154632
18.018308478321106, 0.009590245399999999, 0.00024687792058872147
17.986737123394548, 0.009607078750000005, 0.00033061915502323637
17.92778919945215, 0.009638667550000004, 0.0002634291096510697
17.97190579268429, 0.009615006999999998, 0.00028903473379978675
17.94009736084608, 0.00963205475, 0.0003845440392027542
18.018770397126865, 0.00958999955, 0.00018615197381460357
17.99078412712888, 0.009604917649999998, 0.00017732324997270352
17.903514046410194, 0.0096517365, 0.00023027046834256346
17.876219100210456, 0.009666473599999992, 0.00034157698921155995
17.953963419506046, 0.009624615800000003, 0.00034217525585283003
17.94306255057519, 0.009630462999999999, 0.0002837550197798292
17.881131360911745, 0.00966381805, 0.0004518230327854865
17.87027224780639, 0.009669690400000007, 0.0002535480671066289
17.919990694878905, 0.009642862149999999, 0.0002396001580373753
17.993421342753024, 0.009603509900000001, 0.00019499402778894734
17.923998605102145, 0.009640705950000002, 0.00019024514580828495
17.930737855569873, 0.009637082500000001, 0.00019435127267321544
17.964483094142686, 0.009618979799999998, 0.0002518988632237693
17.85618498412437, 0.009677319100000002, 0.000402011866636762
17.920894000390636, 0.009642376099999996, 0.000260092227992496
17.946177450961407, 0.00962879145, 0.00021182359837501632
17.926844934165917, 0.00963917525, 0.0003438007353775851
17.947553695980343, 0.009628053099999999, 0.00018271719159375659
17.97285023116252, 0.00961450175, 0.000265507017107087
18.010276832807143, 0.00959452215, 0.00018099972395624998
18.022024603630445, 0.009588267899999997, 0.00026756913200066246
18.01537847127764, 0.00959180515, 0.00018021139849553377
17.86877155556292, 0.009670502499999994, 0.00036863418562281894
17.88973290421716, 0.009659171600000004, 0.000413653925906098
17.91726674086675, 0.009644328150000001, 0.0003150047714005346
17.98149292302341, 0.0096098806, 0.0002080065256142957
17.972141215413167, 0.009614881049999998, 0.0002832077931003336
18.019919049580672, 0.009589388249999995, 0.00017624016998978308
18.00237772029484, 0.009598732049999998, 0.0002719406091166436
18.023179028550132, 0.009587653749999998, 0.00015127595598685265
17.999417925073445, 0.009600310450000003, 0.00028259595185408987
17.932172119338972, 0.009636311700000002, 0.000209364943987681
17.85584409764921, 0.009677503849999998, 0.0012010642141941316
17.90961223917197, 0.009648450099999997, 0.0003250833298289121
18.01312978906693, 0.009593002549999997, 0.00017878888318278134
17.867916360593718, 0.009670965350000001, 0.0005589231414273275
17.985791412136408, 0.0096075839, 0.0002009042571587585
17.945875892584684, 0.009628953250000002, 0.00029201471484734186
17.924467507558965, 0.00964045375, 0.00023911798418403964
18.051849235927797, 0.009572426499999998, 0.00018944821951164028
17.977971928083484, 0.009611762700000004, 0.00018479365821176446
17.951492076493963, 0.009625940800000002, 0.00023859944007768947
17.96876654026001, 0.009616686799999994, 0.00019571757045468198
17.999215440447802, 0.009600418450000002, 0.0001719334637289865
17.866068875722004, 0.009671965399999993, 0.00034157383255788414
17.91473119793366, 0.00964569315, 0.00018824473303429576
18.014328240148654, 0.009592364349999988, 0.00024681285352652735
18.030938554959572, 0.009583527750000001, 0.00021358180816806273
18.054880159139564, 0.009570819549999996, 0.00021538153377379237
17.988022319325733, 0.00960639235, 0.0001824469029855607
17.98424289951414, 0.00960841115, 0.0002603056956177345
17.93411212699577, 0.009635269299999995, 0.000267183133330289
17.928070154779533, 0.009638516499999994, 0.0003144643943985907
18.002905687731023, 0.009598450550000002, 0.00018371388394995464
18.02133622962348, 0.009588634150000002, 0.00019254885661096105
18.01768304211644, 0.009590578300000005, 0.00020527927067523111
18.010918556533692, 0.0095941803, 0.00017887666535901155
18.007833876690363, 0.009595823750000001, 0.0001442235182225143
17.927474774289678, 0.009638836599999995, 0.00020023138532403932
17.949852692529063, 0.009626819949999999, 0.00021983670868836304
17.95428856832888, 0.009624441499999994, 0.00030456336312587365
18.059839679730477, 0.009568191250000002, 0.00017621331525256257
17.848357012256926, 0.009681563399999999, 0.0011608247232194999
17.996113964140857, 0.009602073000000004, 0.00022447087658575198
17.895045001844032, 0.009656304299999996, 0.00022718799359490465
17.885239546752846, 0.009661598299999996, 0.0002593212143097154
17.820008907220082, 0.009696964849999996, 0.0012376054073745767
17.976104794574088, 0.009612761049999998, 0.000316764482282303
18.014106640498525, 0.009592482350000004, 0.0001862090563299054
17.982931762568644, 0.0096091117, 0.00020617860036958687
18.003813057573815, 0.009597966800000001, 0.00016246054676763902
17.81016892311354, 0.009702322350000004, 0.00047452768373206427
18.012258843164346, 0.009593466399999997, 0.00021024621233698904
18.015777223070934, 0.009591592849999999, 0.0001746476444327465
17.94606599619037, 0.009628851249999992, 0.00018703512287504158
17.745985169830128, 0.00973741375, 0.0011669546115382512
17.880362864580654, 0.009664233399999996, 0.00031725911444738616
17.85289364411365, 0.009679103199999994, 0.0003909357173259637
17.893450096379226, 0.009657164999999995, 0.00026455515821220227
17.936578779766137, 0.00963394425, 0.00026379261108635377
17.982906498085796, 0.0096091252, 0.00028449848868187567
18.015388989232996, 0.009591799549999998, 0.00016940917303036345
17.94899512581949, 0.009627279900000002, 0.0002327189633884462
17.87234842689358, 0.009668567099999997, 0.0003643620476744491
17.835182477758924, 0.009688714999999997, 0.00020046254475649867
17.958201351032482, 0.009622344500000001, 0.00022894511629894122
18.004680091531277, 0.009597504600000008, 0.000192398737179278
18.036629388182497, 0.009580504, 0.0002973744790342717
17.99348795053532, 0.009603474349999997, 0.0002722817340772939
17.957059899935224, 0.009622956149999995, 0.0001845368759914422
17.942736969833582, 0.009630637750000004, 0.00019172763155567125
17.902383616907137, 0.00965234595, 0.00026116577066286295
17.762197845021895, 0.009728525800000004, 0.0010006252489240322
17.713183973572423, 0.009755445449999997, 0.00034350833438324507
18.015742568717314, 0.009591611299999999, 0.0002061544128023931
18.031161227443746, 0.009583409400000001, 0.0003040672106915322
17.950515011235048, 0.009626464749999996, 0.000246293548727247
17.859300800622226, 0.009675630749999997, 0.0004367829262635091
17.922865215614348, 0.0096413156, 0.00030736792835712827
17.96386213596579, 0.009619312299999998, 0.00028871620283177384
18.00509206509965, 0.009597285000000004, 0.00017647379232591298
17.916009374800726, 0.009645005000000005, 0.000344239913433938
17.83744909159255, 0.00968748385, 0.00022235633373808981
18.004811785949787, 0.009597434400000002, 0.00017317574371051052
17.949963262044953, 0.00962676065, 0.00023281966578655316
17.794113304685812, 0.009711076749999995, 0.0004524894723825327
18.000250222228345, 0.009599866550000002, 0.00018654628922526467
18.014665063278077, 0.009592184999999998, 0.00019935027335177442
17.921719515973138, 0.009641931950000002, 0.0002839817062083445
17.998158657132795, 0.009600982150000003, 0.00018068866278261162
17.94407737631544, 0.009629918350000002, 0.00029564513622694816
18.003417836354874, 0.009598177499999997, 0.00017243097420730535
18.045509270587978, 0.0095757896, 0.0002497934066561495
18.066199919909653, 0.009564822749999997, 0.00026860115973313935
18.0222012869416, 0.009588173900000007, 0.0002102264910985006
17.860538865997686, 0.009674960050000004, 0.0011191788810132309
17.8333363261965, 0.009689717999999993, 0.0003267441256537693
17.871252795556995, 0.009669159850000003, 0.00030163065268582346
18.037785308402366, 0.009579890049999998, 0.000207661828649097
17.916201261024778, 0.009644901699999998, 0.00038624836228253406
17.95002591249327, 0.009626727050000004, 0.0002791921457005945
17.928738586712086, 0.00963815715, 0.0002438740574020661
17.868196181502366, 0.009670813899999998, 0.00033270832244008345
17.992044611316256, 0.009604244750000001, 0.00023120288862268757
17.928335587067593, 0.009638373800000004, 0.000267259280966769
17.966364719449604, 0.009617972399999997, 0.0002074801367213487
